id,headline_location,company,exp_location,title,description,start_day,end_day,first_job_start,number_of_recommendations
0f23327a-a8ce-45cc-998f-41a8f0e6b2b2,"St Petersburg, Florida, United States",Company_N,"Jacksonville, Florida Area",Spine Representative,,2/1/2010,2/1/2013,7/1/2003,4.1
a7772096-0262-4f95-b636-60b5a4b8ae9d,"Miamisburg, Ohio, United States",Company_N,"Dayton, Ohio",CNC Machinist,Swiss Turning Machinist,3/1/2017,,1/1/2009,6.9
f922ec0b-061c-4ced-a04c-21cc59406ac7,"San Diego, California, United States",Company_N,,Supply Chain Assistant,Responsibilities,3/1/2015,9/1/2015,4/1/1989,2.6
148faa20-c5c1-423e-9385-e8a55c02ef51,"San Diego, California, United States",Company_N,,Senior Consultant,,3/1/2018,,1/1/2000,5.3
aee8204f-6011-45eb-b38d-bd1127ca6461,"Germantown, Tennessee, United States",Company_N,Memphis,Field Sales Support,Spinal device company - Responsible for assisting field sales and distributorships in scheduling surgeries. Coordinate logistics to ensure that cases are successfully covered. Resolve customer complaints. Developed project of proactive coverage which helps save the company shipping costs by having rep maximize their extensions and utilize sets already in their possession,7/1/2014,2/1/2018,1/1/2007,5.1
54dc5967-fdf0-41ad-ab53-74860774a75a,"Jacksonville, Florida, United States",Company_N,"Jacksonville, Florida",Spine Sales Representative,,3/1/2017,6/1/2019,1/1/2015,5.6
14555729-6d8a-46e3-8ebc-8152f203863d,"Atlanta, Georgia, United States",Company_N,"Atlanta, Georgia",Territory Manager,,10/1/2012,1/1/2017,6/1/2011,4
ffec1b82-57da-4dbd-90b3-d91513848f3b,"San Diego, California, United States",Company_N,,President & COO,,1/1/2001,4/1/2015,1/1/1992,3.1
d4fbb784-a0f5-4192-a4d8-cbf66237592e,"San Diego, California, United States",Company_N,Greater San Diego Area,Sales Coordinator,â–ª Analyzed territory realignment requests through SAP to ensure correct quota and revenue postings ,2/1/2017,7/1/2017,1/1/2015,4.5
8ff5cb27-5bea-4490-af94-0b6fe1f964ae,"SÃ£o Paulo, SÃ£o Paulo, Brazil",Company_N,"SÃ£o Paulo e RegiÃ£o, Brasil","Sales Director, Brazil","Company_N is an innovative global medical device company that is transforming spine surgery with minimally disruptive surgical products and procedurally-integrated solutions for the spine. Company_N has emerged from a small startup to become the #3 player in the $9 billion global spine market and remains focused on market share-taking strategies as the Company continues on its path to become the industryâ€™s leading spine company. Company_N offers a comprehensive spine portfolio of more than 90 unique products developed to improve spine surgery and patient outcomes. The Companyâ€™s principal procedural solution is its Maximum Access Surgery, or MASÂ®, platform for lateral spine fusion. MAS was designed to provide safe, reproducible, and clinically proven outcomes, and is a highly differentiated solution with fully integrated neuromonitoring, customizable exposure, and a broad offering of application-specific implants and fixation devices designed to address a variety of pathologies.",3/1/2010,12/1/2016,6/1/2002,4
bb1bc143-71cc-4b87-90b6-465f6a9fd0c7,"San Diego, California, United States",Company_N,Greater San Diego Area,Director Of Procurement,,3/1/2017,,6/1/2008,5.4
bb1bc143-71cc-4b87-90b6-465f6a9fd0c7,"San Diego, California, United States",Company_N,Greater San Diego Area,"Manager, Supply Chain & Strategy",,3/1/2015,,6/1/2008,5.4
bb1bc143-71cc-4b87-90b6-465f6a9fd0c7,"San Diego, California, United States",Company_N,,Strategic Sourcing,,6/1/2013,3/1/2015,6/1/2008,5.4
12d76d19-7507-4123-ab5e-0e03f4a1806f,"San Juan Capistrano, California, United States",Company_N,Greater San Diego Area,"Senior Group Manager, Computer-Assisted Surgery (Imaging, Navigation, Robotics)",,2/1/2016,7/1/2017,12/1/2003,4.4
12d76d19-7507-4123-ab5e-0e03f4a1806f,"San Juan Capistrano, California, United States",Company_N,Greater San Diego Area,"Senior Product Manager, Integrated Operative Solutions (CAS)",Marketing team leader with a combined focus on the development and commercialization of computer-assisted surgery (CAS) product lines for minimally disruptive spine surgery.,1/1/2012,2/1/2016,12/1/2003,4.4
12d76d19-7507-4123-ab5e-0e03f4a1806f,"San Juan Capistrano, California, United States",Company_N,Greater San Diego Area,"Product Manager, Integrated Operative Solutions",Commercially launched and led new market development efforts for CAS 510k-cleared product introductions.,1/1/2010,1/1/2012,12/1/2003,4.4
ae3cade2-81ec-4ec3-b6df-728ff8dee8a8,"Los Angeles, California, United States",Company_N,Greater San Diego Area,Product Management Intern,"Developed comprehensive market assessment of care pathway and value-based care initiatives. Mapped out competitive landscape to develop go-to-market strategy for data exchange platform. Interfaced directly with high level executives, surgeon advisors, and third parties to source and validate strategy.",6/1/2019,8/1/2019,1/1/2006,3.7
3837d783-af79-4a40-9987-80c04f340119,"Fountain Valley, California, United States",Company_N,"Orange County, California Area",Sales Representative,,11/1/2018,,4/1/2016,4.4
3837d783-af79-4a40-9987-80c04f340119,"Fountain Valley, California, United States",Company_N,"Orange County, California Area",Associate Sales Representative,,4/1/2016,11/1/2018,4/1/2016,4.4
1d791f9d-d932-49ea-8b42-80b95d7e6f5d,"San Diego, California, United States",Company_N,Greater San Diego Area,Clinical Resources Intern,â€¢ Hired as an OR Intern for a reputable spinal-medical company in San Diego (ranked #3 in the United States),6/1/2007,8/1/2007,12/1/2000,7.3
34c23b2d-738a-4af6-9152-607c343b9687,"San Francisco, California, United States",Company_N,"San Diego, California",Product Manager,,2/1/2017,8/1/2017,9/1/2009,4.8
34c23b2d-738a-4af6-9152-607c343b9687,"San Francisco, California, United States",Company_N,Greater Los Angeles Area,Sales Specialist,â€¢ Accelerate revenue and market penetration for all products in the territory (UCLA/VA Los Angeles) while driving the development of relationships with key spine surgeon customers ,7/1/2015,8/1/2016,9/1/2009,4.8
34c23b2d-738a-4af6-9152-607c343b9687,"San Francisco, California, United States",Company_N,San Francisco Bay Area,Sales Specialist,â€¢ Accelerate revenue and market penetration for all products in the territory while driving the development of relationships with key spine surgeon customers ,12/1/2012,7/1/2015,9/1/2009,4.8
34c23b2d-738a-4af6-9152-607c343b9687,"San Francisco, California, United States",Company_N,San Francisco,Associate Sales Representative,â€¢ Providing wide variety of field sales support within an assigned geography,8/1/2010,12/1/2012,9/1/2009,4.8
34c23b2d-738a-4af6-9152-607c343b9687,"San Francisco, California, United States",Company_N,Greater San Diego Area,Administrative Assistant - Sales Training Department,â€¢ Managing the on-boarding/pre-training process for new hires,9/1/2009,8/1/2010,9/1/2009,4.8
fb045e0e-bfe0-48d2-9874-3de7d94bcc2b,"Wellington, Florida, United States",Company_N,"Denver, colorado",Spine Specialist,,7/1/2014,4/1/2015,6/1/2006,7.2
d3709786-5b0e-4bd7-83cf-6ce769aea90f,"San Diego, California, United States",Company_N,,Software Engineer,,11/1/2019,,6/1/2010,5.3
e3001125-3b1d-48f2-99cf-02adb6d45499,"Houston, Texas, United States",Company_N,"Houston, Texas Area",Spine Specialist,,1/1/2013,9/1/2017,3/1/2003,4.6
e3001125-3b1d-48f2-99cf-02adb6d45499,"Houston, Texas, United States",Company_N,"Houston, Texas Area",Spine Specialist,"Managed territories in both Houston and Austin as a member of the Gulf Coast Division. Responsible for territory sales, marketing, and surgical support in the Operating Room. Accountable for establishing surgeon relationships and driving sales through effective business prospecting and execution of goals.",9/1/2009,11/1/2010,3/1/2003,4.6
61c2f038-274e-4d89-b1b9-3786fcd6666c,"San Diego, California, United States",Company_N,Greater San Diego Area,"Senior Group Manager, Marketing and Product",Company_N is one of the top 3 healthcare companies in the world that is focused on medical devices and medical technologies related to spine treatment with a mission to transform patient care and change lives. ,8/1/2018,4/1/2020,8/1/2007,5.6
61c2f038-274e-4d89-b1b9-3786fcd6666c,"San Diego, California, United States",Company_N,Greater San Diego Area,Senior Product Manager,Pediatrics,3/1/2017,8/1/2018,8/1/2007,5.6
61c2f038-274e-4d89-b1b9-3786fcd6666c,"San Diego, California, United States",Company_N,Greater San Diego Area,Product Manager,Biologics,1/1/2015,2/1/2017,8/1/2007,5.6
61c2f038-274e-4d89-b1b9-3786fcd6666c,"San Diego, California, United States",Company_N,,Strategic Development Manager,Developed global strategy for expansion of biologics portfolio.,11/1/2013,12/1/2014,8/1/2007,5.6
b604c68f-7aa4-4465-999f-3d2744759b13,"Eugene, Oregon, United States",Company_N,"Eugene, Oregon Area",NW Spinal Solutions Inc. DP - President,,5/1/2011,6/1/2016,5/1/1999,7.6
b604c68f-7aa4-4465-999f-3d2744759b13,"Eugene, Oregon, United States",Company_N,,Spine Specialist,,12/1/2005,5/1/2011,5/1/1999,7.6
d7d229af-6af9-41a4-9ea6-a960da8e5f58,"El Cajon, California, United States",Company_N,Greater San Diego Area,"Executive Assistant, Global HR",,1/1/2018,,1/1/2001,4.8
6562224f-991f-4cee-a413-6185b256551d,"San Marcos, Texas, United States",Company_N,"New Braunfels, TX",Fulfillment Specialist,,9/1/2019,,5/1/2018,6.2
6562224f-991f-4cee-a413-6185b256551d,"San Marcos, Texas, United States",Company_N,,Field Technician,,5/1/2018,9/1/2019,5/1/2018,6.2
ca56b859-3ddd-4db7-a087-5aea711d7d74,"Dayton, Ohio, United States",Company_N,,Associate Quality Engineer,,1/1/2018,5/1/2019,8/1/2015,7.1
1ce47ae0-3ffc-41a9-8851-7c6c11def759,"Springville, New York, United States",Company_N,"Buffalo/Niagara, New York Area",Senior Spine Specialist,"â€¢ Supported spine surgeries including all hardware for all spinal applications, biologics, and neuromonitoring. Assisted in training surgeons and representatives in San Diego and New Jersey labs, and Buffalo area hospitals.",3/1/2006,10/1/2011,1/1/2001,0.4
675e4968-94ac-4310-9eee-b8de5a70501b,"Southlake, Texas, United States",Company_N,"Alliso Viejo, CA",Vice President Sales,,2/1/2016,4/1/2019,1/1/1983,2.4
b0b5c8e4-0acf-4013-8ad0-17b1bd3d0e4c,"Baltimore, Maryland, United States",Company_N,Washington DC-Baltimore Area,Associate Project Manager,â€¢ Participate in cross-functional process improvement projects ,8/1/2019,,6/1/2015,3.1
381bf155-35aa-4ca2-9840-adb7ed926e52,"Frisco, Texas, United States",Company_N,,Spine Specialist,,6/1/2008,4/1/2011,6/1/2008,0.7
daf4bfc6-89d8-4d64-ba90-dde44e900d66,"Olive Branch, Mississippi, United States",Company_N,"Memphis, Tennessee, United States",Recruiter,,10/1/2020,,9/1/2005,6.3
a4630c9b-fadf-45a1-ad81-f69d2af670c1,"Encinitas, California, United States",Company_N,Greater San Diego Area,Sr. Administrative Assistant,"â€¢ Manage calendars, coordinate travel arrangements, manage expense reports and day to day tasks for three executives simultaneously (VP of Corporate Development, Strategy, Emerging Markets; VP of Global Logistics, Supply Chain; VP of Commercial Operations and Enablement) ",6/1/2019,,5/1/2002,3
adf1060f-bc09-4d14-a838-e64ae46d49b9,"Denver, Colorado, United States",Company_N,Greater Denver Area,Spine Specialist,,8/1/2016,5/1/2019,10/1/2011,0.7
adf1060f-bc09-4d14-a838-e64ae46d49b9,"Denver, Colorado, United States",Company_N,,Sales Associate,,6/1/2015,8/1/2016,10/1/2011,0.7
3f47bcaa-7a34-43c8-b360-31b6f4f327ab,"Arlington, Virginia, United States",Company_N,United States,Neurophysiologist,,10/1/2016,,8/1/2012,5
f95413b3-bc1e-4f88-9833-66dfe9aae17b,"Pflugerville, Texas, United States",Company_N,"Austin, Texas",Neurophysiologist,Health care professional responsible for real time data collection and monitoring of a patientâ€™s nervous system throughout surgery.,1/1/2017,,8/1/2013,3.8
5c146c86-561b-43d5-84a7-a17a7773e2ba,"Los Gatos, California, United States",Company_N,"San Jose, CA",Spine Specialist,,5/1/2011,5/1/2014,3/1/2006,4.8
5c146c86-561b-43d5-84a7-a17a7773e2ba,"Los Gatos, California, United States",Company_N,San Francisco Bay Area,Spine Associate,,4/1/2007,8/1/2008,3/1/2006,4.8
e46b15ab-7883-43b7-a401-0d547977475b,"Ichikawa, Chiba, Japan",Company_N,Tokyo Japan,Senior Manager,,1/1/2017,,2/1/2003,3.9
d30db8af-37b5-48cf-a4ea-85d0602fc74f,"Basel, Basel, Switzerland",Company_N,South West UK,Spine Associate,"South West territory based clinical case coverage across product portfolio including anterior, posterior and lateral approach surgery, neuromonitoring and biologics.",1/1/2013,2/1/2014,8/1/2007,5.5
3d8ab0eb-a3f7-4cdd-b946-7bb169c3aa09,"Lake Mary, Florida, United States",Company_N,,"HRBP, US Sales","Company_N improves the lives of patients who suffer from debilitating back, neck or leg pain by creating cutting edge products and procedurally-integrated solutions for the spine and beyond.",1/1/2014,12/1/2017,1/1/2001,5.4
3d8ab0eb-a3f7-4cdd-b946-7bb169c3aa09,"Lake Mary, Florida, United States",Company_N,,"HRBP, International",,1/1/2009,12/1/2014,1/1/2001,5.4
3d8ab0eb-a3f7-4cdd-b946-7bb169c3aa09,"Lake Mary, Florida, United States",Company_N,,"Associate Manager, International Operations",,1/1/2008,12/1/2009,1/1/2001,5.4
3d8ab0eb-a3f7-4cdd-b946-7bb169c3aa09,"Lake Mary, Florida, United States",Company_N,,"Marketing Associate, International",,1/1/2007,12/1/2008,1/1/2001,5.4
f0853d46-8835-4c38-8d28-5243d7f7926f,"Rockaway, New Jersey, United States",Company_N,Paramus NJ,Senior Manager Distribution,"Company_N Paramus, NJ",10/1/2011,12/1/2015,1/1/1997,4.8
3ddf1e3d-98bf-46aa-af28-efe309901126,"Irving, Texas, United States",Company_N,Dallas/Fort Worth Area,Fullfilment Specialist,â€¢ Maintains direct contact with sales team throughout the entire surgery transaction to ensure that fulfillment is met on the front end and that ordered items are appropriately assigned to the next transaction.,6/1/2018,,1/1/2009,6.6
3ddf1e3d-98bf-46aa-af28-efe309901126,"Irving, Texas, United States",Company_N,,Senior Billing Specialist,â€¢ Release/Create Chargesheets,5/1/2015,5/1/2018,1/1/2009,6.6
3ddf1e3d-98bf-46aa-af28-efe309901126,"Irving, Texas, United States",Company_N,,Distribution Coordinator/ Sterile Processing Technician,â€¢ Inspects product for order accuracy and damage.,12/1/2013,5/1/2015,1/1/2009,6.6
af762500-91f8-4a9b-95ed-7e63cfdbd2c8,"Glastonbury, Connecticut, United States",Company_N,,Corporate Projects Manager,,11/1/2002,2/1/2005,1/1/1991,5.4
2f88e1cc-fa25-410c-99c8-a598ce9d1a83,"Carlsbad, California, United States",Company_N,"San Diego, CA","Director, Research & Testing",,3/1/2013,11/1/2017,12/1/1997,4.2
2f88e1cc-fa25-410c-99c8-a598ce9d1a83,"Carlsbad, California, United States",Company_N,"San Diego, CA","Senior Manager, Research & Testing",,1/1/2011,2/1/2013,12/1/1997,4.2
2f88e1cc-fa25-410c-99c8-a598ce9d1a83,"Carlsbad, California, United States",Company_N,"San Diego, CA","Manager, Research & Testing",,7/1/2009,12/1/2010,12/1/1997,4.2
2f88e1cc-fa25-410c-99c8-a598ce9d1a83,"Carlsbad, California, United States",Company_N,"San Diego, CA","Associate Manager, Research & Testing",,1/1/2007,6/1/2009,12/1/1997,4.2
2f88e1cc-fa25-410c-99c8-a598ce9d1a83,"Carlsbad, California, United States",Company_N,"San Diego, CA",Test Engineer,,4/1/2005,12/1/2006,12/1/1997,4.2
9c2713c9-9126-4ead-9158-b055d3b0b44c,"Lincoln Park, New Jersey, United States",Company_N,,Spokesman,,1/1/2021,,1/1/2005,2.6
7654721b-e6e8-4a47-b3f0-9a800477c13a,"San Diego, California, United States",Company_N,Greater San Diego Area,Lead QA Specialist,,2/1/2020,,7/1/2008,3.8
4f0c05b6-3c0f-47b6-97f5-cad52ff81b5a,"Laguna Niguel, California, United States",Company_N,"Orange County, California Area",Associate Sales Representative,,7/1/2019,,8/1/2014,6
e0139dd3-3798-43ca-978b-f65486006c3f,"Houston, Texas, United States",Company_N,"Houston, Texas, United States",Medical Sales Representative,,7/1/2019,,1/1/2014,5
f39bc441-3bdb-4b8a-92d8-c410e8c2030d,"Millers Point, New South Wales, Australia",Company_N,"Sydney, New South Wales, Australia",Recruitment and HR Officer,Maternity leave contract,1/1/2018,8/1/2018,8/1/2008,5.1
4ad0f366-1a47-45c4-aa28-94b034c0ed72,"San Diego, California, United States",Company_N,"San Diego, California","Manager, Accounting",Recommendations (1),8/1/2018,,8/1/2000,3.2
